Disaster,State,County,City,Zip Code,Valid Registrations,Total Inspected,Inspected with No Damage,Total with Moderate Damage,Total with Major Damage,Total with Substantial Damage,Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4447,OH,Perry (County),ROSEVILLE,43777,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4447,OH,Pickaway (County),CIRCLEVILLE,43113,3,2,1,0,1,0,1," $12,546.31 ", $-   ," $1,522.00 ","$11,024",0,1,0,0
4440,SD,Bennett (County),ALLEN,57714,3,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Bennett (County),MARTIN,57551,2,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Bon Homme (County),AVON,57315,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Bon Homme (County),SCOTLAND,57059,3,3,3,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Charles Mix (County),GEDDES,57342,3,3,3,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Charles Mix (County),LAKE ANDES,57356,46,46,36,10,0,0,21," $23,116.47 ", $-   ," $14,715.00 ","$8,401",21,0,0,0
4440,SD,Charles Mix (County),MARTY,57360,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Charles Mix (County),MARTY,57361,4,4,4,0,0,0,1, $635.00 , $-   , $-   ,$635,1,0,0,0
4440,SD,Charles Mix (County),RAVINIA,57356,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Charles Mix (County),WAGNER,57380,4,4,2,2,0,0,3," $18,080.59 ", $-   ," $1,058.00 ","$17,023",2,1,0,0
4440,SD,Dewey (County),EAGLE BUTTE,57625,3,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Dewey (County),MOBRIDGE,57601,3,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Hutchinson (County),DIMOCK,57331,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Hutchinson (County),MENNO,57045,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Hutchinson (County),OLIVET,57052,2,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Jackson (County),WANBLEE,57577,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Mellette (County),WHITE RIVER,57579,2,2,2,0,0,0,1, $891.51 , $-   , $-   ,$892,1,0,0,0
4440,SD,Minnehaha (County),SIOUX FALLS,57103,4,4,4,0,0,0,1, $687.36 , $-   , $-   ,$687,1,0,0,0
4440,SD,Minnehaha (County),SIOUX FALLS,57104,6,6,6,0,0,0,1," $1,139.72 ", $-   , $-   ,"$1,140",1,0,0,0
4440,SD,Minnehaha (County),SIOUX FALLS,57105,3,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Minnehaha (County),SIOUX FALLS,57107,1,1,0,1,0,0,1," $3,618.78 ", $-   ," $1,746.00 ","$1,873",1,0,0,0
4440,SD,Oglala Lakota (County),KYLE,57752,5,5,5,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Oglala Lakota (County),MANDERSON,57756,2,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Oglala Lakota (County),OGLALA,57764,4,4,4,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Oglala Lakota (County),PINE RIDGE,57770,16,16,16,0,0,0,3," $1,945.82 ", $-   , $-   ,"$1,946",3,0,0,0
4440,SD,Oglala Lakota (County),PORCUPINE,57772,8,8,8,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Oglala Lakota (County),WOUNDED KNEE,57794,4,2,1,1,0,0,2," $3,100.03 ", $-   ," $1,886.00 ","$1,214",2,0,0,0
4440,SD,Todd (County),MISSION,57555,5,5,5,0,0,0,2," $3,747.53 ", $-   , $-   ,"$3,748",2,0,0,0
4440,SD,Todd (County),PARMELEE,57566,3,3,1,2,0,0,2," $2,518.65 ", $-   ," $1,400.00 ","$1,119",2,0,0,0
4440,SD,Todd (County),SAINT FRANCIS,57572,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Turner (County),HURLEY,57036,1,1,0,1,0,0,1," $1,430.00 ", $-   ," $1,430.00 ",$0 ,1,0,0,0
4440,SD,Turner (County),MARION,57043,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Yankton (County),YANKTON,57078,10,5,1,3,1,0,2," $2,062.97 ", $-   ," $1,082.00 ",$981,2,0,0,0
4440,SD,Ziebach (County),DUPREE,57623,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Ziebach (County),HOWES,57748,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4440,SD,Ziebach (County),LANTRY,57636,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Alfalfa (County),AMORITA,73719,2,2,1,1,0,0,1," $2,058.00 ", $-   ," $1,058.00 ","$1,000",1,0,0,0
4438,OK,Alfalfa (County),CHEROKEE,73728,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Alfalfa (County),DACOMA,73731,1,1,0,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Canadian (County),EL RENO,73036,30,21,13,8,0,0,10," $27,516.30 ", $-   ," $11,982.00 ","$15,534",10,0,0,0
4438,OK,Canadian (County),MUSTANG,73064,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Canadian (County),OKLAHOMA CITY,73109,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Canadian (County),YUKON,73099,4,3,2,1,0,0,1," $1,378.00 ", $-   ," $1,378.00 ",$0 ,1,0,0,0
4438,OK,Cherokee (County),CHEROKEE,73728,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Cherokee (County),FORT GIBSON,74434,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Cherokee (County),HULBERT,74441,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Cherokee (County),PARK HILL,74451,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Cherokee (County),PEGGS,74452,4,4,2,2,0,0,2," $3,518.93 ", $-   ," $3,090.00 ",$429,2,0,0,0
4438,OK,Cherokee (County),ROSE,74364,2,2,1,0,1,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Craig (County),VINITA,74301,6,4,3,1,0,0,1," $7,321.55 ", $-   ," $1,814.00 ","$5,508",1,0,0,0
4438,OK,Creek (County),KELLYVILLE,74039,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Creek (County),MANNFORD,74044,2,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Creek (County),MOUNDS,74047,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Creek (County),SAND SPRINGS,74063,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Creek (County),SAPULPA,74066,46,35,32,3,0,0,6," $16,436.38 ", $-   ," $5,656.84 ","$10,780",6,0,0,0
4438,OK,Delaware (County),AFTON,74331,3,3,1,2,0,0,2," $2,116.00 ", $-   ," $2,116.00 ",$0 ,2,0,0,0
4438,OK,Delaware (County),BERNICE,74331,2,2,1,1,0,0,2," $5,954.92 ", $-   ," $2,391.00 ","$3,564",2,0,0,0
4438,OK,Delaware (County),EUCHA,74342,3,3,3,0,0,0,3," $1,426.40 ", $-   , $-   ,"$1,426",3,0,0,0
4438,OK,Delaware (County),GROVE,74344,11,8,6,2,0,0,4," $5,504.20 ", $-   ," $4,491.00 ","$1,013",4,0,0,0
4438,OK,Delaware (County),JAY,74346,2,2,1,1,0,0,1," $1,885.84 ", $-   ," $1,400.00 ",$486,1,0,0,0
4438,OK,Garfield (County),COVINGTON,73730,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Garfield (County),ENID,73701,5,4,4,0,0,0,1, $794.54 , $-   , $-   ,$795,1,0,0,0
4438,OK,Garfield (County),ENID,73703,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Garfield (County),HUNTER,74640,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Kay (County),BLACKWELL,74631,10,6,3,3,0,0,3," $4,553.69 ", $-   ," $3,210.00 ","$1,344",3,0,0,0
4438,OK,Kay (County),BRAMAN,74632,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Kay (County),NEWKIRK,74647,1,1,1,0,0,0,1," $9,568.28 ", $-   ," $1,400.00 ","$8,168",1,0,0,0
4438,OK,Kay (County),PONCA CITY,74601,15,12,7,5,0,0,6," $16,968.03 ", $-   ," $5,848.00 ","$11,120",6,0,0,0
4438,OK,Kay (County),PONCA CITY,74604,8,3,3,0,0,0,1, $963.28 , $-   , $-   ,$963,1,0,0,0
4438,OK,Kay (County),TONKAWA,74653,5,4,3,1,0,0,1," $1,605.00 ", $-   ," $1,605.00 ",$0 ,1,0,0,0
4438,OK,Kingfisher (County),DOVER,73734,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Kingfisher (County),KINGFISHER,73750,6,6,3,3,0,0,3," $2,916.39 ", $-   ," $2,622.00 ",$294,3,0,0,0
4438,OK,Le Flore (County),ARKOMA,74901,3,2,1,1,0,0,1," $1,104.00 ", $-   ," $1,104.00 ",$0 ,1,0,0,0
4438,OK,Le Flore (County),BOKOSHE,74930,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Le Flore (County),POCOLA,74902,1,1,0,1,0,0,1," $8,342.49 ", $-   ," $1,104.00 ","$7,238",1,0,0,0
4438,OK,Le Flore (County),POTEAU,74953,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Le Flore (County),SPIRO,74959,3,3,2,1,0,0,1," $1,104.00 ", $-   ," $1,104.00 ",$0 ,1,0,0,0
4438,OK,Logan (County),COYLE,73027,2,1,0,1,0,0,1," $1,378.00 ", $-   ," $1,378.00 ",$0 ,1,0,0,0
4438,OK,Logan (County),CRESCENT,73028,3,3,2,1,0,0,2," $6,501.66 ", $-   ," $2,423.00 ","$4,079",2,0,0,0
4438,OK,Logan (County),EDMOND,73025,1,1,0,1,0,0,1," $1,378.00 ", $-   ," $1,378.00 ",$0 ,1,0,0,0
4438,OK,Logan (County),GUTHRIE,73044,12,6,4,2,0,0,3," $4,899.59 ", $-   ," $3,112.00 ","$1,788",3,0,0,0
4438,OK,Logan (County),LANGSTON,73027,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Logan (County),LANGSTON,73050,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Logan (County),STILLWATER,74074,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Mayes (County),ADAIR,74330,1,1,0,1,0,0,1," $1,404.00 ", $-   ," $1,404.00 ",$0 ,1,0,0,0
4438,OK,Mayes (County),BIG CABIN,74332,1,1,0,1,0,0,1," $1,062.00 ", $-   ," $1,062.00 ",$0 ,1,0,0,0
4438,OK,Mayes (County),CHOUTEAU,74337,4,4,4,0,0,0,2," $2,466.00 ", $-   ," $2,466.00 ",$0 ,2,0,0,0
4438,OK,Mayes (County),DISNEY,74340,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Mayes (County),PRYOR,74361,4,4,3,1,0,0,1," $1,213.20 ", $-   , $-   ,"$1,213",1,0,0,0
4438,OK,Mayes (County),ROSE,74364,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Mayes (County),SALINA,74365,1,1,1,0,0,0,1, $702.00 , $-   , $702.00 ,$0 ,1,0,0,0
4438,OK,Mayes (County),STRANG,74367,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Muskogee (County),BRAGGS,74423,4,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Muskogee (County),FORT GIBSON,74434,57,36,10,9,17,0,25," $91,347.98 ", $-   ," $31,666.00 ","$59,682",25,0,0,0
4438,OK,Muskogee (County),GORE,74435,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Muskogee (County),MUSKOGEE,74401,8,5,5,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Muskogee (County),MUSKOGEE,74403,41,26,8,16,2,0,18," $66,779.03 ", $-   ," $30,579.93 ","$36,199",18,0,0,0
4438,OK,Muskogee (County),PORUM,74455,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Muskogee (County),TAFT,74463,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Muskogee (County),TULSA,74136,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Muskogee (County),WEBBERS FALLS,74470,51,47,8,37,2,0,40," $157,945.53 ", $-   ," $52,402.00 ","$105,544",40,0,0,0
4438,OK,Noble (County),BILLINGS,74630,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Nowata (County),LENAPAH,74042,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Nowata (County),NOWATA,74048,5,4,3,1,0,0,2," $3,934.09 ", $-   ," $1,560.00 ","$2,374",2,0,0,0
4438,OK,Okmulgee (County),BEGGS,74421,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Okmulgee (County),HENRYETTA,74437,3,3,2,1,0,0,2," $2,305.13 ", $-   ," $1,884.00 ",$421,2,0,0,0
4438,OK,Okmulgee (County),MOUNDS,74047,2,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Okmulgee (County),OKMULGEE,74447,15,12,11,1,0,0,4," $3,794.71 ", $-   ," $1,400.00 ","$2,395",4,0,0,0
4438,OK,Osage (County),AVANT,74001,12,12,4,8,0,0,8," $27,134.00 ", $-   ," $15,212.00 ","$11,922",7,1,0,0
4438,OK,Osage (County),BARTLESVILLE,74003,2,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Osage (County),HOMINY,74035,8,8,5,3,0,0,5," $10,197.36 ", $-   ," $8,174.00 ","$2,023",5,0,0,0
4438,OK,Osage (County),PONCA CITY,74604,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Osage (County),RALSTON,74650,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Osage (County),SKIATOOK,74070,4,3,0,3,0,0,3," $19,164.58 ", $-   ," $4,406.00 ","$14,759",2,1,0,0
4438,OK,Osage (County),SPERRY,74073,2,2,1,1,0,0,1," $2,840.52 ", $-   ," $1,338.00 ","$1,503",1,0,0,0
4438,OK,Ottawa (County),AFTON,74331,2,1,0,1,0,0,1," $1,470.00 ", $-   ," $1,470.00 ",$0 ,1,0,0,0
4438,OK,Ottawa (County),FAIRLAND,74343,3,3,2,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Ottawa (County),MIAMI,74354,36,28,10,12,6,0,19," $75,987.19 ", $-   ," $26,270.00 ","$49,717",19,0,0,0
4438,OK,Pawnee (County),CLEVELAND,74020,2,0,0,0,0,0,1," $8,953.10 ", $-   , $-   ,"$8,953",1,0,0,0
4438,OK,Pawnee (County),PAWNEE,74058,7,5,3,2,0,0,2," $3,024.00 ", $-   ," $3,024.00 ",$0 ,2,0,0,0
4438,OK,Pawnee (County),TERLTON,74081,2,1,0,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Payne (County),CUSHING,74023,1,1,0,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Payne (County),STILLWATER,74074,23,15,9,6,0,0,9," $34,793.19 ", $-   ," $11,315.85 ","$23,477",9,0,0,0
4438,OK,Payne (County),STILLWATER,74075,2,2,2,0,0,0,1," $7,400.00 ", $-   , $-   ,"$7,400",1,0,0,0
4438,OK,Pottawatomie (County),DALE,74851,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Pottawatomie (County),SHAWNEE,74804,3,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Pottawatomie (County),TECUMSEH,74873,2,1,0,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Rogers (County),CATOOSA,74015,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Rogers (County),CHELSEA,74016,4,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Rogers (County),CLAREMORE,74017,8,7,4,2,1,0,3," $6,684.00 ", $-   ," $6,684.00 ",$0 ,3,0,0,0
4438,OK,Rogers (County),CLAREMORE,74019,2,2,0,2,0,0,2," $10,287.07 ", $-   ," $4,054.00 ","$6,233",2,0,0,0
4438,OK,Rogers (County),COLLINSVILLE,74021,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Rogers (County),INOLA,74036,1,1,1,0,0,0,1, $190.00 , $-   , $-   ,$190,1,0,0,0
4438,OK,Rogers (County),OOLOGAH,74053,1,1,0,1,0,0,1," $1,730.00 ", $-   ," $1,730.00 ",$0 ,1,0,0,0
4438,OK,Rogers (County),OWASSO,74055,1,1,1,0,0,0,1, $921.13 , $-   , $-   ,$921,1,0,0,0
4438,OK,Rogers (County),SKIATOOK,74070,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Rogers (County),TALALA,74080,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Sequoyah (County),GORE,74435,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Sequoyah (County),MOFFETT,74946,40,40,2,8,30,0,35," $160,929.85 ", $-   ," $55,381.50 ","$105,548",34,1,0,0
4438,OK,Sequoyah (County),MULDROW,74948,3,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Sequoyah (County),ROLAND,74954,4,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Sequoyah (County),SALLISAW,74955,2,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Sequoyah (County),VIAN,74962,2,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),AVANT,74001,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),BIXBY,74008,10,6,1,5,0,0,5," $22,825.74 ", $-   ," $8,460.00 ","$14,366",5,0,0,0
4438,OK,Tulsa (County),BROKEN ARROW,74011,3,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),BROKEN ARROW,74012,6,4,4,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),BROKEN ARROW,74014,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),COLLINSVILLE,74021,1,1,1,0,0,0,1," $2,324.00 ", $-   ," $2,324.00 ",$0 ,1,0,0,0
4438,OK,Tulsa (County),JENKS,74037,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),OWASSO,74055,5,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),SAND SPRINGS,74063,76,62,30,32,0,0,36," $188,917.89 ", $-   ," $67,655.02 ","$121,263",30,6,0,0
4438,OK,Tulsa (County),SKIATOOK,74070,36,32,14,18,0,0,17," $82,685.53 ", $-   ," $38,541.00 ","$44,145",16,1,0,0
4438,OK,Tulsa (County),SPERRY,74073,15,13,7,6,0,0,8," $32,825.95 ", $-   ," $12,036.00 ","$20,790",8,0,0,0
4438,OK,Tulsa (County),TULSA,74103,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),TULSA,74105,7,6,6,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),TULSA,74106,17,13,13,0,0,0,1," $2,797.84 ", $-   , $-   ,"$2,798",1,0,0,0
4438,OK,Tulsa (County),TULSA,74107,8,3,3,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),TULSA,74108,2,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),TULSA,74110,15,13,11,2,0,0,7," $8,207.21 ", $-   ," $3,662.00 ","$4,545",7,0,0,0
4438,OK,Tulsa (County),TULSA,74112,7,6,5,1,0,0,1," $1,730.00 ", $-   ," $1,730.00 ",$0 ,1,0,0,0
4438,OK,Tulsa (County),TULSA,74114,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),TULSA,74115,24,19,16,3,0,0,7," $7,868.60 ", $-   ," $4,406.00 ","$3,463",7,0,0,0
4438,OK,Tulsa (County),TULSA,74116,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),TULSA,74117,2,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),TULSA,74126,19,14,14,0,0,0,1," $1,241.81 ", $-   , $-   ,"$1,242",1,0,0,0
4438,OK,Tulsa (County),TULSA,74127,66,38,37,1,0,0,7," $10,536.85 ", $-   ," $7,978.51 ","$2,558",7,0,0,0
4438,OK,Tulsa (County),TULSA,74129,5,3,3,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),TULSA,74130,5,3,1,2,0,0,2," $6,192.40 ", $-   ," $2,676.00 ","$3,516",2,0,0,0
4438,OK,Tulsa (County),TULSA,74132,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),TULSA,74133,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),TULSA,74136,7,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),TULSA,74137,3,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),TULSA,74145,2,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Tulsa (County),TULSA,74146,3,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Wagoner (County),BROKEN ARROW,74014,5,2,1,1,0,0,1," $5,916.31 ", $-   ," $1,730.00 ","$4,186",1,0,0,0
4438,OK,Wagoner (County),COWETA,74429,10,9,8,1,0,0,2," $13,677.09 ", $-   ," $7,489.00 ","$6,188",1,1,0,0
4438,OK,Wagoner (County),HASKELL,74436,3,2,1,1,0,0,1," $8,501.75 ", $-   ," $1,730.00 ","$6,772",1,0,0,0
4438,OK,Wagoner (County),OKAY,74446,4,1,1,0,0,0,1, $214.47 , $-   , $-   ,$214,1,0,0,0
4438,OK,Wagoner (County),PORTER,74454,4,4,2,2,0,0,2," $4,583.14 ", $-   ," $3,068.00 ","$1,515",2,0,0,0
4438,OK,Wagoner (County),WAGONER,74467,4,3,2,1,0,0,1," $2,324.00 ", $-   ," $2,324.00 ",$0 ,1,0,0,0
4438,OK,Washington (County),BARTLESVILLE,74003,18,18,9,9,0,0,8," $29,566.72 ", $-   ," $9,492.00 ","$20,075",8,0,0,0
4438,OK,Washington (County),BARTLESVILLE,74006,5,5,2,3,0,0,3," $17,720.98 ", $-   ," $4,386.00 ","$13,335",2,1,0,0
4438,OK,Washington (County),COPAN,74022,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Washington (County),DEWEY,74029,4,3,3,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4438,OK,Woods (County),ALVA,73717,1,1,0,1,0,0,1," $1,400.00 ", $-   ," $1,400.00 ",$0 ,1,0,0,0
4438,OK,Woods (County),CARMEN,73726,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4419,AL,Lee (County),AUBURN,36830,8,5,5,0,0,0,1," $23,269.00 ", $-   , $-   ,"$23,269",0,1,0,0
4419,AL,Lee (County),AUBURN,36832,2,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4419,AL,Lee (County),CLAYTON,36016,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4419,AL,Lee (County),OPELIKA,36801,2,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4419,AL,Lee (County),OPELIKA,36804,65,53,47,4,2,0,17," $83,965.67 ", $-   ," $29,821.18 ","$54,144",14,3,0,0
4419,AL,Lee (County),PHENIX CITY,36870,6,6,6,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4419,AL,Lee (County),SALEM,36874,27,15,15,0,0,0,4," $22,260.92 ", $-   ," $5,990.00 ","$16,271",3,1,0,0
4419,AL,Lee (County),SMITHS STATION,36877,41,32,17,10,5,0,19," $72,538.77 ", $-   ," $28,706.00 ","$43,833",19,0,0,0
4419,AL,Lee (County),VALLEY,36854,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4413,AK,Anchorage (Borough),ANCHORAGE,99501,26,17,17,0,0,0,11," $7,748.59 ", $-   ," $2,626.00 ","$5,123",11,0,0,0
4413,AK,Anchorage (Borough),ANCHORAGE,99502,27,21,19,2,0,0,9," $16,169.15 ", $-   ," $9,602.00 ","$6,567",9,0,0,0
4413,AK,Anchorage (Borough),ANCHORAGE,99503,34,28,27,1,0,0,9," $5,970.96 ", $-   , $-   ,"$5,971",9,0,0,0
4413,AK,Anchorage (Borough),ANCHORAGE,99504,51,46,40,4,2,0,18," $28,757.98 ", $-   ," $18,874.00 ","$9,884",18,0,0,0
4413,AK,Anchorage (Borough),ANCHORAGE,99506,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4413,AK,Anchorage (Borough),ANCHORAGE,99507,28,22,20,2,0,0,10," $7,674.86 ", $-   ," $4,636.00 ","$3,039",10,0,0,0
